% Model:              waveguide2d.mph
% Version:            COMSOL 5.6.0.341
% Date:               Aug 5 2021, 10:15
% Table:              Table 13 - Global Evaluation 2
% lda0 (nm)              Solution=1, real(ewfd.neff) (1)Solution=1, imag(ewfd.neff) (1)Solution=2, real(ewfd.neff) (1)Solution=2, imag(ewfd.neff) (1)
1100                     2.6170152602598806       0.0010914457810974544    2.381419818974697        0.0010918685148370677
1125                     2.3239481859696607       0.0010964906087816086    2.571919675205482        0.0011084097799023208
1149.9999999999998       2.2661790361598544       0.001090272992539884     2.5261673415089554       0.0011179157448570256
1174.9999999999998       2.2094551636546065       0.0010747969491228225    2.4809260946052456       0.0011214985506067332
1200                     2.1529628057743726       0.0010495997052365398    2.4351221954233435       0.0011191065871261447
1225                     2.0981505803314096       0.0010184965596182905    2.390027143658791        0.001114399268521437
1250                     2.043076436905761        9.804284197492197E-4     2.34320515803663         0.0011074016284010322
1275                     1.990400025698897        9.370654196213927E-4     2.2972472741076384       0.00109846239726447
1300                     1.9394341066331569       8.87880318162906E-4      2.2510523850301727       0.0010870254317916187
1324.9999999999998       1.891006522964595        8.339821618289992E-4     2.2052824656033074       0.0010729706981006718
1349.9999999999998       1.8450237766823636       7.758673470590348E-4     2.1595305224755945       0.0010557742717083507
1375                     1.8021662735531292       7.153410665704437E-4     2.1144781059451074       0.0010353780796147367
1400                     1.7622636685457198       6.533323466131189E-4     2.0697693013241465       0.0010112382179889494
1425                     1.7257733242898328       5.918526840853739E-4     2.026096874478934        9.834583498994356E-4
1450                     1.69241018854544         5.316997855721712E-4     1.9831564132693298       9.515694375438243E-4
1475                     1.663351270803815        4.764262481116373E-4     1.9434663493446334       9.177221896663144E-4
1499.9999999999998       1.637057179702133        4.2396770352434135E-4    1.9047752907717153       8.801348173586688E-4
1524.9999999999998       1.613412989147666        3.7467789500460127E-4    1.867289630816826        8.390182409979908E-4
1550                     1.5922653743959136       3.283936550234981E-4     1.8312096780225182       7.947434350923845E-4
