% Model:              waveguide2d.mph
% Version:            COMSOL 5.6.0.341
% Date:               Aug 5 2021, 10:14
% Table:              Table 11 - Global Evaluation 2
% w_slab (nm)            Solution=1, real(ewfd.neff) (1)Solution=1, imag(ewfd.neff) (1)Solution=2, real(ewfd.neff) (1)Solution=2, imag(ewfd.neff) (1)
200                      1.6582775830640915       4.8457578541826407E-4    1.73506518215469         6.414708348830607E-4
209.99999999999997       1.7219785547979751       6.080190126636069E-4     1.7637376093723065       6.859504088423223E-4
219.99999999999997       1.7916432224467762       7.269220494943428E-4     1.7919912625277639       7.277884185077077E-4
230                      1.8187822345289855       7.634553030979108E-4     1.8639714006842634       8.293701055614115E-4
240                      1.8441131787655816       7.936701774060444E-4     1.9351841028163372       9.093335764886652E-4
250                      1.87057025092057         8.259662534127467E-4     2.005032846824634        9.717346143864379E-4
259.99999999999994       1.894546669012667        8.516087137761037E-4     2.0702999834898255       0.0010165324576620644
270                      1.9175104170695312       8.743515136492346E-4     2.1314331559153747       0.0010487038951801301
280                      1.9392429495002859       8.941124852522869E-4     2.187930164156937        0.0010709903346277105
290                      1.9600326365382061       9.117930654627389E-4     2.240129977206183        0.001086506541939843
300                      1.9798711174591965       9.274982765796015E-4     2.287804261349789        0.0010963158607470188
309.99999999999994       1.99863977241178         9.412292605407565E-4     2.3317047966822004       0.0011027468407759915
319.99999999999994       2.016392712214811        9.533270409753977E-4     2.3719621272503275       0.0011065885835816833
330                      2.0332863315550127       9.641873445742973E-4     2.4099812364160016       0.001109735891536585
340                      2.0493666296003945       9.738086604386615E-4     2.4437662588907845       0.0011099911268990469
350                      2.0643903963976746       9.82023134479239E-4      2.474951259924688        0.0011095780863854194
360                      2.0787456069251533       9.89326069709907E-4      2.503685635648567        0.001108363550124972
369.99999999999994       2.0923721856066577       9.957503290789445E-4     2.5302120777310333       0.0011066908047301623
379.99999999999994       2.105344839318809        0.001001563647526014     2.55467805651692         0.0011046523248903401
390                      2.1176542587406777       0.0010066334697395867    2.5773393542011704       0.0011023971204070669
400                      2.129272144528004        0.00101113301066142      2.59828289662172         0.0010999972102691902
410                      2.140357628980915        0.0010150545106789618    2.617768564361601        0.0010974570757434122
419.99999999999994       2.150904610334127        0.001018616084473668     2.6358825159782557       0.001094955331146399
429.99999999999994       2.160925640756855        0.0010217897609454884    2.653368130719376        0.001093092739433613
439.99999999999994       2.170410029917562        0.0010245213224102246    2.669135443444017        0.0010906685765523783
450                      2.17949582520241         0.00102696898304339      2.68389740923495         0.0010882870350411833
460                      2.188142319297582        0.0010291133569835915    2.697682756029644        0.0010859211268758222
470                      2.1963347605493944       0.001031005933569907     2.7106226294704108       0.0010836600399802365
480                      2.2042170484878674       0.0010327160846426249    2.7227561498555835       0.0010814538616845087
490                      2.2117144382996505       0.0010341970294789485    2.7341823054930336       0.0010793350076360602
500                      2.2188898191055118       0.0010355091159414955    2.7449303929608972       0.0010772957530019206
509.99999999999994       2.2257710818919043       0.0010367199475792785    2.7549897492112243       0.001075227895877549
519.9999999999999        2.232317352795006        0.001037725271494835     2.7645235259889738       0.001073304244885439
530                      2.2385112206114846       0.0010386153940436715    2.7738403450110476       0.0010718319074629807
540                      2.2444790965021557       0.001039356318813045     2.7823249282421796       0.0010700215702430507
550                      2.2502321728170624       0.001040048591350591     2.7903809099481536       0.0010683177744565749
560                      2.2557181502635353       0.001040602323331361     2.798003272210637        0.0010666680660729752
570                      2.260997949301401        0.0010411204747744684    2.805222587375691        0.0010650798040454977
580                      2.2660200214212174       0.0010415127421982068    2.8121045419773676       0.0010635978886953117
590                      2.27085056513141         0.0010418686237479065    2.8186223737150846       0.001062150114747979
600                      2.2755079793680664       0.0010421958362719808    2.8248162850348244       0.0010607582161981449
